assessmentScore,assignmentId,courseId,createdAt,id,isAvailable,isLate,moduleId,status,studentId,submissionDate,timeSpentMinutes,updatedAt
72.9,ASG175536,CRS261592,2025-09-24T16:49:39.742111,sa_bec9e90c,,False,MOD588503,completed,952572162,2024-10-01T00:00:00,99,2025-09-24T16:49:39.742111
72.7,ASG313401,CRS261592,2025-09-24T16:49:39.742111,sa_a9d026ae,,False,MOD633349,completed,952572162,2024-10-08T00:00:00,379,2025-09-24T16:49:39.742111
82.3,ASG410436,CRS261592,2025-09-24T16:49:39.742111,sa_e7dfc2e4,,False,MOD633349,completed,952572162,2024-10-08T00:00:00,156,2025-09-24T16:49:39.742111
92.0,ASG770137,CRS261592,2025-09-24T16:49:39.742111,sa_9a2c651b,,False,MOD426317,completed,952572162,2024-10-18T00:00:00,419,2025-09-24T16:49:39.742111
86.6,ASG098251,CRS261592,2025-09-24T16:49:39.742111,sa_87d63836,,False,MOD426317,completed,952572162,2024-10-15T00:00:00,136,2025-09-24T16:49:39.742111
90.1,ASG268002,CRS261592,2025-09-24T16:49:39.742111,sa_0265f9d0,,False,MOD444415,completed,952572162,2024-10-25T00:00:00,82,2025-09-24T16:49:39.742111
67.1,ASG525213,CRS430230,2025-09-24T16:49:39.742111,sa_33823a19,,False,MOD517327,completed,851780651,2024-09-07T00:00:00,497,2025-09-24T16:49:39.742111
67.0,ASG244784,CRS430230,2025-09-24T16:49:39.742111,sa_3b940c0d,,False,MOD517327,completed,851780651,2024-09-07T00:00:00,158,2025-09-24T16:49:39.742111
52.2,ASG400832,CRS430230,2025-09-24T16:49:39.742111,sa_0f6634c1,,True,MOD543024,completed,851780651,2024-09-16T00:00:00,102,2025-09-24T16:49:39.742111
66.5,ASG644774,CRS430230,2025-09-24T16:49:39.742111,sa_8aa07ef6,,False,MOD006571,completed,851780651,2024-09-29T00:00:00,210,2025-09-24T16:49:39.742111
56.6,ASG770482,CRS430230,2025-09-24T16:49:39.742111,sa_99180510,,True,MOD006571,completed,851780651,2024-09-25T00:00:00,183,2025-09-24T16:49:39.742111
49.3,ASG611689,CRS430230,2025-09-24T16:49:39.742111,sa_73df6df9,,True,MOD986258,completed,851780651,2024-10-15T00:00:00,349,2025-09-24T16:49:39.742111
69.0,ASG112449,CRS261592,2025-09-24T16:49:39.742111,sa_ffe817a2,,False,MOD360213,completed,851780651,2024-09-16T00:00:00,452,2025-09-24T16:49:39.742111
56.5,ASG057014,CRS261592,2025-09-24T16:49:39.742111,sa_ac1baf79,,True,MOD985400,completed,851780651,2024-09-27T00:00:00,141,2025-09-24T16:49:39.742111
50.9,ASG852721,CRS261592,2025-09-24T16:49:39.742111,sa_aa1ccea6,,True,MOD985400,completed,851780651,2024-09-22T00:00:00,53,2025-09-24T16:49:39.742111
69.2,ASG148982,CRS261592,2025-09-24T16:49:39.742111,sa_14855076,,False,MOD588503,completed,851780651,2024-09-29T00:00:00,117,2025-09-24T16:49:39.742111
61.5,ASG175536,CRS261592,2025-09-24T16:49:39.742111,sa_93bbfe98,,False,MOD588503,completed,851780651,2024-10-02T00:00:00,112,2025-09-24T16:49:39.742111
62.4,ASG313401,CRS261592,2025-09-24T16:49:39.742111,sa_0c54289c,,False,MOD633349,completed,851780651,2024-10-09T00:00:00,345,2025-09-24T16:49:39.742111
52.1,ASG098251,CRS261592,2025-09-24T16:49:39.742111,sa_5a4f341c,,False,MOD426317,completed,851780651,2024-10-17T00:00:00,177,2025-09-24T16:49:39.742111
57.3,ASG273906,CRS583398,2025-09-24T16:49:39.742111,sa_83ca3711,,False,MOD892680,completed,851780651,2024-09-15T00:00:00,49,2025-09-24T16:49:39.742111
49.5,ASG843006,CRS583398,2025-09-24T16:49:39.742111,sa_1d777b96,,True,MOD892680,completed,851780651,2024-09-20T00:00:00,97,2025-09-24T16:49:39.742111
48.0,ASG864612,CRS583398,2025-09-24T16:49:39.742111,sa_c4828236,,True,MOD646818,completed,851780651,2024-09-28T00:00:00,511,2025-09-24T16:49:39.742111
48.0,ASG484417,CRS583398,2025-09-24T16:49:39.742111,sa_457d40cc,,True,MOD780422,completed,851780651,2024-10-06T00:00:00,109,2025-09-24T16:49:39.742111
61.0,ASG338808,CRS583398,2025-09-24T16:49:39.742111,sa_9ec1d0bd,,False,MOD780422,completed,851780651,2024-10-03T00:00:00,183,2025-09-24T16:49:39.742111
60.4,ASG798030,CRS583398,2025-09-24T16:49:39.742111,sa_9a249554,,False,MOD217930,completed,851780651,2024-10-05T00:00:00,169,2025-09-24T16:49:39.742111
65.3,ASG590848,CRS583398,2025-09-24T16:49:39.742111,sa_aba3e937,,False,MOD217930,completed,851780651,2024-10-10T00:00:00,165,2025-09-24T16:49:39.742111
59.8,ASG622917,CRS583398,2025-09-24T16:49:39.742111,sa_de0cbd8e,,False,MOD399152,completed,851780651,2024-10-14T00:00:00,84,2025-09-24T16:49:39.742111
69.6,ASG727651,CRS831057,2025-09-24T16:49:39.742111,sa_565cc377,,False,MOD559644,completed,851780651,2024-09-07T00:00:00,67,2025-09-24T16:49:39.742111
69.3,ASG609707,CRS831057,2025-09-24T16:49:39.742111,sa_7262039c,,False,MOD913915,completed,851780651,2024-09-18T00:00:00,48,2025-09-24T16:49:39.742111
66.0,ASG746675,CRS831057,2025-09-24T16:49:39.744113,sa_158d9737,,False,MOD772650,completed,851780651,2024-10-03T00:00:00,42,2025-09-24T16:49:39.744113
53.3,ASG924252,CRS831057,2025-09-24T16:49:39.744113,sa_69ab70aa,,False,MOD627975,completed,851780651,2024-10-12T00:00:00,51,2025-09-24T16:49:39.744113
81.4,ASG525213,CRS430230,2025-09-24T16:49:39.744113,sa_bb3387fb,,False,MOD517327,completed,480270549,2024-09-07T00:00:00,525,2025-09-24T16:49:39.744113
80.2,ASG244784,CRS430230,2025-09-24T16:49:39.744113,sa_4929f53d,,False,MOD517327,completed,480270549,2024-09-08T00:00:00,111,2025-09-24T16:49:39.744113
80.5,ASG400832,CRS430230,2025-09-24T16:49:39.744113,sa_d792474b,,True,MOD543024,completed,480270549,2024-09-19T00:00:00,96,2025-09-24T16:49:39.744113
74.2,ASG644774,CRS430230,2025-09-24T16:49:39.744113,sa_a4ada205,,False,MOD006571,completed,480270549,2024-09-28T00:00:00,123,2025-09-24T16:49:39.744113
84.5,ASG770482,CRS430230,2025-09-24T16:49:39.744113,sa_9bf300d8,,False,MOD006571,completed,480270549,2024-09-27T00:00:00,163,2025-09-24T16:49:39.744113
69.0,ASG938132,CRS430230,2025-09-24T16:49:39.744113,sa_c7184d39,,False,MOD345410,completed,480270549,2024-10-05T00:00:00,589,2025-09-24T16:49:39.744113
85.4,ASG611689,CRS430230,2025-09-24T16:49:39.744113,sa_a8cf5324,,False,MOD986258,completed,480270549,2024-10-16T00:00:00,367,2025-09-24T16:49:39.744113
81.0,ASG447003,CRS430230,2025-09-24T16:49:39.744113,sa_b42de89c,,False,MOD986258,completed,480270549,2024-10-18T00:00:00,150,2025-09-24T16:49:39.744113
90.0,ASG382587,CRS430230,2025-09-24T16:49:39.744113,sa_de848647,,False,MOD909075,completed,480270549,2024-10-22T00:00:00,146,2025-09-24T16:49:39.744113
78.0,ASG399228,CRS430230,2025-09-24T16:49:39.744113,sa_0e79c4c9,,False,MOD909075,completed,480270549,2024-10-30T00:00:00,203,2025-09-24T16:49:39.744113
89.0,ASG727651,CRS831057,2025-09-24T16:49:39.744113,sa_6a43b16d,,False,MOD559644,completed,480270549,2024-09-05T00:00:00,92,2025-09-24T16:49:39.744113
79.1,ASG176760,CRS831057,2025-09-24T16:49:39.744113,sa_214a2755,,False,MOD913915,completed,480270549,2024-09-13T00:00:00,66,2025-09-24T16:49:39.744113
64.2,ASG609707,CRS831057,2025-09-24T16:49:39.744113,sa_108f4c37,,True,MOD913915,completed,480270549,2024-09-16T00:00:00,45,2025-09-24T16:49:39.744113
79.6,ASG251765,CRS831057,2025-09-24T16:49:39.744113,sa_f9551bf6,,False,MOD415464,completed,480270549,2024-09-22T00:00:00,103,2025-09-24T16:49:39.744113
73.7,ASG220478,CRS831057,2025-09-24T16:49:39.744113,sa_53f15933,,False,MOD772650,completed,480270549,2024-09-29T00:00:00,431,2025-09-24T16:49:39.744113
77.0,ASG746675,CRS831057,2025-09-24T16:49:39.744113,sa_60878826,,False,MOD772650,completed,480270549,2024-09-30T00:00:00,44,2025-09-24T16:49:39.744113
72.1,ASG924252,CRS831057,2025-09-24T16:49:39.744113,sa_15637f7c,,False,MOD627975,completed,480270549,2024-10-09T00:00:00,44,2025-09-24T16:49:39.744113
88.3,ASG984246,CRS831057,2025-09-24T16:49:39.744113,sa_6f18aeb9,,False,MOD627975,completed,480270549,2024-10-12T00:00:00,113,2025-09-24T16:49:39.744113
72.6,ASG299100,CRS831057,2025-09-24T16:49:39.744113,sa_c350a27b,,False,MOD824980,completed,480270549,2024-10-19T00:00:00,162,2025-09-24T16:49:39.744113
73.4,ASG221221,CRS831057,2025-09-24T16:49:39.744113,sa_7fb5e6f1,,False,MOD824980,completed,480270549,2024-10-17T00:00:00,60,2025-09-24T16:49:39.744113
70.4,ASG482072,CRS831057,2025-09-24T16:49:39.744113,sa_b6a6c73b,,False,MOD214559,completed,480270549,2024-10-25T00:00:00,120,2025-09-24T16:49:39.744113
82.0,ASG004712,CRS831057,2025-09-24T16:49:39.744113,sa_af694e77,,False,MOD214559,completed,480270549,2024-10-25T00:00:00,105,2025-09-24T16:49:39.744113
67.5,ASG273906,CRS583398,2025-09-24T16:49:39.744113,sa_da9ae936,,False,MOD892680,completed,480270549,2024-09-14T00:00:00,59,2025-09-24T16:49:39.744113
58.6,ASG843006,CRS583398,2025-09-24T16:49:39.744113,sa_4005b7ca,,False,MOD892680,completed,480270549,2024-09-14T00:00:00,148,2025-09-24T16:49:39.744113
66.1,ASG864612,CRS583398,2025-09-24T16:49:39.744113,sa_1f3fa3dc,,False,MOD646818,completed,480270549,2024-09-22T00:00:00,377,2025-09-24T16:49:39.744113
56.7,ASG484417,CRS583398,2025-09-24T16:49:39.744113,sa_a7f48738,,True,MOD780422,completed,480270549,2024-10-03T00:00:00,76,2025-09-24T16:49:39.744113
58.0,ASG338808,CRS583398,2025-09-24T16:49:39.744113,sa_1fc17224,,False,MOD780422,completed,480270549,2024-09-30T00:00:00,165,2025-09-24T16:49:39.744113
56.5,ASG798030,CRS583398,2025-09-24T16:49:39.744113,sa_cb8bb00e,,False,MOD217930,completed,480270549,2024-10-08T00:00:00,123,2025-09-24T16:49:39.744113
55.4,ASG590848,CRS583398,2025-09-24T16:49:39.744113,sa_3f600913,,False,MOD217930,completed,480270549,2024-10-05T00:00:00,194,2025-09-24T16:49:39.744113
64.9,ASG622917,CRS583398,2025-09-24T16:49:39.744113,sa_b4680753,,False,MOD399152,completed,480270549,2024-10-19T00:00:00,95,2025-09-24T16:49:39.744113
62.8,ASG168689,CRS583398,2025-09-24T16:49:39.744113,sa_3b905210,,False,MOD647562,completed,480270549,2024-10-23T00:00:00,163,2025-09-24T16:49:39.744113
68.2,ASG716661,CRS583398,2025-09-24T16:49:39.744113,sa_6b179344,,False,MOD647562,completed,480270549,2024-10-26T00:00:00,79,2025-09-24T16:49:39.744113
51.5,ASG800475,CRS583398,2025-09-24T16:49:39.744113,sa_38fb2e03,,False,MOD624828,completed,480270549,2024-11-02T00:00:00,130,2025-09-24T16:49:39.744113
64.3,ASG467978,CRS583398,2025-09-24T16:49:39.744113,sa_0ca00f97,,False,MOD624828,completed,480270549,2024-11-02T00:00:00,128,2025-09-24T16:49:39.744113
83.5,ASG112449,CRS261592,2025-09-24T16:49:39.744113,sa_8aa0cbb7,,False,MOD360213,completed,480270549,2024-09-11T00:00:00,400,2025-09-24T16:49:39.744113
73.5,ASG057014,CRS261592,2025-09-24T16:49:39.744113,sa_68a5d1f9,,True,MOD985400,completed,480270549,2024-09-26T00:00:00,103,2025-09-24T16:49:39.744113
89.0,ASG852721,CRS261592,2025-09-24T16:49:39.744113,sa_523846e7,,False,MOD985400,completed,480270549,2024-09-19T00:00:00,46,2025-09-24T16:49:39.744113
80.1,ASG148982,CRS261592,2025-09-24T16:49:39.744113,sa_b1c2ae34,,True,MOD588503,completed,480270549,2024-09-29T00:00:00,84,2025-09-24T16:49:39.744113
81.9,ASG175536,CRS261592,2025-09-24T16:49:39.744113,sa_e7ef97ec,,False,MOD588503,completed,480270549,2024-09-30T00:00:00,116,2025-09-24T16:49:39.744113
89.9,ASG410436,CRS261592,2025-09-24T16:49:39.744113,sa_7152d3e6,,False,MOD633349,completed,480270549,2024-10-05T00:00:00,146,2025-09-24T16:49:39.744113
71.3,ASG770137,CRS261592,2025-09-24T16:49:39.744113,sa_3bcaca23,,True,MOD426317,completed,480270549,2024-10-25T00:00:00,531,2025-09-24T16:49:39.744113
71.5,ASG098251,CRS261592,2025-09-24T16:49:39.744113,sa_0da8741d,,False,MOD426317,completed,480270549,2024-10-15T00:00:00,148,2025-09-24T16:49:39.744113
88.6,ASG268002,CRS261592,2025-09-24T16:49:39.744113,sa_0c78618a,,False,MOD444415,completed,480270549,2024-10-24T00:00:00,101,2025-09-24T16:49:39.744113
92.8,ASG263927,CRS261592,2025-09-24T16:49:39.744113,sa_ef26e7f3,,False,MOD922432,completed,480270549,2024-11-04T00:00:00,63,2025-09-24T16:49:39.744113
61.6,ASG525213,CRS430230,2025-09-24T16:49:39.744113,sa_61714bc8,,False,MOD517327,completed,288594507,2024-09-08T00:00:00,390,2025-09-24T16:49:39.744113
65.9,ASG244784,CRS430230,2025-09-24T16:49:39.744113,sa_42e2f324,,False,MOD517327,completed,288594507,2024-09-05T00:00:00,155,2025-09-24T16:49:39.744113
59.7,ASG400832,CRS430230,2025-09-24T16:49:39.744113,sa_7572b8f4,,False,MOD543024,completed,288594507,2024-09-16T00:00:00,123,2025-09-24T16:49:39.744113
61.5,ASG644774,CRS430230,2025-09-24T16:49:39.744113,sa_fd8d55e2,,False,MOD006571,completed,288594507,2024-09-29T00:00:00,186,2025-09-24T16:49:39.744113
52.2,ASG770482,CRS430230,2025-09-24T16:49:39.744113,sa_bca72248,,True,MOD006571,completed,288594507,2024-09-28T00:00:00,149,2025-09-24T16:49:39.744113
66.7,ASG938132,CRS430230,2025-09-24T16:49:39.744113,sa_ce10c681,,False,MOD345410,completed,288594507,2024-10-08T00:00:00,352,2025-09-24T16:49:39.744113
56.8,ASG611689,CRS430230,2025-09-24T16:49:39.744113,sa_ef0efcdf,,False,MOD986258,completed,288594507,2024-10-16T00:00:00,651,2025-09-24T16:49:39.744113
57.6,ASG382587,CRS430230,2025-09-24T16:49:39.744113,sa_3f8ac01a,,False,MOD909075,completed,288594507,2024-10-26T00:00:00,138,2025-09-24T16:49:39.744113
60.9,ASG399228,CRS430230,2025-09-24T16:49:39.744113,sa_ede86746,,False,MOD909075,completed,288594507,2024-10-19T00:00:00,156,2025-09-24T16:49:39.744113
54.5,ASG112449,CRS261592,2025-09-24T16:49:39.744113,sa_658f3aa3,,True,MOD360213,completed,288594507,2024-09-21T00:00:00,484,2025-09-24T16:49:39.744113
59.1,ASG057014,CRS261592,2025-09-24T16:49:39.744113,sa_79e832f1,,True,MOD985400,completed,288594507,2024-09-21T00:00:00,123,2025-09-24T16:49:39.744113
53.7,ASG852721,CRS261592,2025-09-24T16:49:39.744113,sa_8c686e4a,,False,MOD985400,completed,288594507,2024-09-19T00:00:00,44,2025-09-24T16:49:39.744113
69.7,ASG148982,CRS261592,2025-09-24T16:49:39.744113,sa_39c292b4,,False,MOD588503,completed,288594507,2024-09-28T00:00:00,124,2025-09-24T16:49:39.744113
54.6,ASG175536,CRS261592,2025-09-24T16:49:39.746110,sa_4d18f22c,,False,MOD588503,completed,288594507,2024-10-03T00:00:00,119,2025-09-24T16:49:39.746110
52.3,ASG313401,CRS261592,2025-09-24T16:49:39.746110,sa_1e1301df,,True,MOD633349,completed,288594507,2024-10-08T00:00:00,363,2025-09-24T16:49:39.746110
50.6,ASG410436,CRS261592,2025-09-24T16:49:39.746110,sa_1d5c5fc0,,True,MOD633349,completed,288594507,2024-10-07T00:00:00,164,2025-09-24T16:49:39.746110
60.7,ASG176760,CRS831057,2025-09-24T16:49:39.746110,sa_3cbcd171,,False,MOD913915,completed,288594507,2024-09-15T00:00:00,64,2025-09-24T16:49:39.746110
64.8,ASG609707,CRS831057,2025-09-24T16:49:39.746110,sa_13539dff,,False,MOD913915,completed,288594507,2024-09-18T00:00:00,69,2025-09-24T16:49:39.746110
62.3,ASG746675,CRS831057,2025-09-24T16:49:39.746110,sa_ab95084a,,False,MOD772650,completed,288594507,2024-09-28T00:00:00,67,2025-09-24T16:49:39.746110
56.7,ASG984246,CRS831057,2025-09-24T16:49:39.746110,sa_c1ce6409,,True,MOD627975,completed,288594507,2024-10-09T00:00:00,110,2025-09-24T16:49:39.746110
65.0,ASG221221,CRS831057,2025-09-24T16:49:39.746110,sa_53cf3153,,False,MOD824980,completed,288594507,2024-10-19T00:00:00,46,2025-09-24T16:49:39.746110
63.2,ASG482072,CRS831057,2025-09-24T16:49:39.746110,sa_3377a874,,False,MOD214559,completed,288594507,2024-10-26T00:00:00,161,2025-09-24T16:49:39.746110
61.9,ASG004712,CRS831057,2025-09-24T16:49:39.746110,sa_02706616,,False,MOD214559,completed,288594507,2024-10-27T00:00:00,115,2025-09-24T16:49:39.746110
44.2,ASG273906,CRS583398,2025-09-24T16:49:39.746110,sa_a497b271,,False,MOD892680,completed,288594507,2024-09-14T00:00:00,53,2025-09-24T16:49:39.746110
41.4,ASG843006,CRS583398,2025-09-24T16:49:39.746110,sa_20e00c41,,False,MOD892680,completed,288594507,2024-09-15T00:00:00,87,2025-09-24T16:49:39.746110
47.4,ASG484417,CRS583398,2025-09-24T16:49:39.746110,sa_ca471350,,False,MOD780422,completed,288594507,2024-10-02T00:00:00,145,2025-09-24T16:49:39.746110
34.7,ASG590848,CRS583398,2025-09-24T16:49:39.746110,sa_327c41cb,,True,MOD217930,completed,288594507,2024-10-11T00:00:00,126,2025-09-24T16:49:39.746110
66.0,ASG525213,CRS430230,2025-09-24T16:49:39.746110,sa_27773b1b,,True,MOD517327,completed,300007546,2024-09-11T00:00:00,345,2025-09-24T16:49:39.746110
73.6,ASG244784,CRS430230,2025-09-24T16:49:39.746110,sa_bcc7abaa,,False,MOD517327,completed,300007546,2024-09-05T00:00:00,152,2025-09-24T16:49:39.746110
74.2,ASG400832,CRS430230,2025-09-24T16:49:39.746110,sa_20daa0e2,,False,MOD543024,completed,300007546,2024-09-16T00:00:00,137,2025-09-24T16:49:39.746110
90.1,ASG644774,CRS430230,2025-09-24T16:49:39.746110,sa_fea0e00c,,False,MOD006571,completed,300007546,2024-09-29T00:00:00,144,2025-09-24T16:49:39.746110
85.0,ASG938132,CRS430230,2025-09-24T16:49:39.746110,sa_76ae70be,,False,MOD345410,completed,300007546,2024-10-07T00:00:00,420,2025-09-24T16:49:39.746110
71.1,ASG447003,CRS430230,2025-09-24T16:49:39.746110,sa_1cd9583c,,False,MOD986258,completed,300007546,2024-10-17T00:00:00,104,2025-09-24T16:49:39.746110
83.3,ASG382587,CRS430230,2025-09-24T16:49:39.746110,sa_3e40f7ad,,False,MOD909075,completed,300007546,2024-10-26T00:00:00,168,2025-09-24T16:49:39.746110
92.3,ASG399228,CRS430230,2025-09-24T16:49:39.746110,sa_ee6b9bf6,,False,MOD909075,completed,300007546,2024-10-23T00:00:00,119,2025-09-24T16:49:39.746110
87.8,ASG727651,CRS831057,2025-09-24T16:49:39.746110,sa_74221ee3,,False,MOD559644,completed,300007546,2024-09-08T00:00:00,150,2025-09-24T16:49:39.746110
83.2,ASG176760,CRS831057,2025-09-24T16:49:39.746110,sa_690279b4,,False,MOD913915,completed,300007546,2024-09-15T00:00:00,52,2025-09-24T16:49:39.746110
87.7,ASG251765,CRS831057,2025-09-24T16:49:39.746110,sa_9ba409b7,,False,MOD415464,completed,300007546,2024-09-21T00:00:00,113,2025-09-24T16:49:39.746110
73.4,ASG746675,CRS831057,2025-09-24T16:49:39.746110,sa_dc44d73d,,False,MOD772650,completed,300007546,2024-09-29T00:00:00,64,2025-09-24T16:49:39.746110
77.6,ASG924252,CRS831057,2025-09-24T16:49:39.746110,sa_0d651014,,False,MOD627975,completed,300007546,2024-10-09T00:00:00,41,2025-09-24T16:49:39.746110
89.6,ASG984246,CRS831057,2025-09-24T16:49:39.746110,sa_21bc257e,,False,MOD627975,completed,300007546,2024-10-11T00:00:00,175,2025-09-24T16:49:39.746110
84.4,ASG299100,CRS831057,2025-09-24T16:49:39.746110,sa_c759768b,,False,MOD824980,completed,300007546,2024-10-13T00:00:00,131,2025-09-24T16:49:39.746110
86.4,ASG221221,CRS831057,2025-09-24T16:49:39.746110,sa_2eecc7d8,,False,MOD824980,completed,300007546,2024-10-19T00:00:00,39,2025-09-24T16:49:39.746110
70.9,ASG482072,CRS831057,2025-09-24T16:49:39.746110,sa_6b024175,,False,MOD214559,completed,300007546,2024-10-27T00:00:00,109,2025-09-24T16:49:39.746110
89.2,ASG004712,CRS831057,2025-09-24T16:49:39.746110,sa_d7434e7d,,False,MOD214559,completed,300007546,2024-10-26T00:00:00,164,2025-09-24T16:49:39.746110
75.3,ASG273906,CRS583398,2025-09-24T16:49:39.746110,sa_6a63095d,,False,MOD892680,completed,300007546,2024-09-14T00:00:00,70,2025-09-24T16:49:39.746110
77.6,ASG843006,CRS583398,2025-09-24T16:49:39.746110,sa_f95f9cf7,,False,MOD892680,completed,300007546,2024-09-14T00:00:00,84,2025-09-24T16:49:39.746110
75.8,ASG864612,CRS583398,2025-09-24T16:49:39.746110,sa_18b0f778,,False,MOD646818,completed,300007546,2024-09-22T00:00:00,546,2025-09-24T16:49:39.746110
82.8,ASG484417,CRS583398,2025-09-24T16:49:39.746110,sa_9d7d0f7f,,False,MOD780422,completed,300007546,2024-10-01T00:00:00,102,2025-09-24T16:49:39.746110
77.9,ASG338808,CRS583398,2025-09-24T16:49:39.746110,sa_177c4283,,False,MOD780422,completed,300007546,2024-10-01T00:00:00,175,2025-09-24T16:49:39.746110
77.1,ASG798030,CRS583398,2025-09-24T16:49:39.746110,sa_9015a8a1,,False,MOD217930,completed,300007546,2024-10-05T00:00:00,160,2025-09-24T16:49:39.746110
89.6,ASG590848,CRS583398,2025-09-24T16:49:39.746110,sa_48fd90f0,,False,MOD217930,completed,300007546,2024-10-05T00:00:00,108,2025-09-24T16:49:39.746110
70.2,ASG622917,CRS583398,2025-09-24T16:49:39.746110,sa_761f263a,,False,MOD399152,completed,300007546,2024-10-13T00:00:00,70,2025-09-24T16:49:39.746110
82.8,ASG168689,CRS583398,2025-09-24T16:49:39.746110,sa_cea3dfbf,,False,MOD647562,completed,300007546,2024-10-25T00:00:00,123,2025-09-24T16:49:39.746110
86.9,ASG716661,CRS583398,2025-09-24T16:49:39.746110,sa_aafc33e0,,False,MOD647562,completed,300007546,2024-10-26T00:00:00,93,2025-09-24T16:49:39.746110
89.8,ASG467978,CRS583398,2025-09-24T16:49:39.746110,sa_4eec4d32,,False,MOD624828,completed,300007546,2024-11-02T00:00:00,115,2025-09-24T16:49:39.746110
84.3,ASG112449,CRS261592,2025-09-24T16:49:39.746110,sa_c06d9bf3,,False,MOD360213,completed,300007546,2024-09-14T00:00:00,404,2025-09-24T16:49:39.746110
59.3,ASG057014,CRS261592,2025-09-24T16:49:39.746110,sa_4914197b,,True,MOD985400,completed,300007546,2024-09-27T00:00:00,137,2025-09-24T16:49:39.746110
75.3,ASG852721,CRS261592,2025-09-24T16:49:39.746110,sa_de8831b0,,False,MOD985400,completed,300007546,2024-09-21T00:00:00,66,2025-09-24T16:49:39.746110
84.9,ASG175536,CRS261592,2025-09-24T16:49:39.746110,sa_ec46869f,,False,MOD588503,completed,300007546,2024-10-05T00:00:00,126,2025-09-24T16:49:39.746110
85.1,ASG313401,CRS261592,2025-09-24T16:49:39.746110,sa_491e6364,,True,MOD633349,completed,300007546,2024-10-08T00:00:00,570,2025-09-24T16:49:39.746110
71.2,ASG410436,CRS261592,2025-09-24T16:49:39.746110,sa_7b687de8,,False,MOD633349,completed,300007546,2024-10-05T00:00:00,178,2025-09-24T16:49:39.746110
66.0,ASG770137,CRS261592,2025-09-24T16:49:39.746110,sa_a5143e82,,True,MOD426317,completed,300007546,2024-10-14T00:00:00,454,2025-09-24T16:49:39.746110
76.6,ASG098251,CRS261592,2025-09-24T16:49:39.746110,sa_02dea3aa,,False,MOD426317,completed,300007546,2024-10-15T00:00:00,150,2025-09-24T16:49:39.746110
88.4,ASG268002,CRS261592,2025-09-24T16:49:39.746110,sa_d41aa515,,False,MOD444415,completed,300007546,2024-10-26T00:00:00,105,2025-09-24T16:49:39.746110
