assignmentId,courseId,createdAt,id,isAvailable,moduleId,status,studentId,updatedAt
ASG194384,CRS652689,2025-09-24T16:49:39.797224,fa_02f279f2,False,MOD430710,future,657051563,2025-09-24T16:49:39.797224
ASG632615,CRS652689,2025-09-24T16:49:39.797578,fa_9b60ff8c,False,MOD340216,future,657051563,2025-09-24T16:49:39.797578
ASG996962,CRS652689,2025-09-24T16:49:39.797578,fa_a0a46c03,False,MOD340216,future,657051563,2025-09-24T16:49:39.797578
ASG852989,CRS652689,2025-09-24T16:49:39.797578,fa_a9908920,False,MOD730860,future,657051563,2025-09-24T16:49:39.797578
ASG436735,CRS652689,2025-09-24T16:49:39.797578,fa_4a448e1f,False,MOD730860,future,657051563,2025-09-24T16:49:39.797578
ASG922746,CRS652689,2025-09-24T16:49:39.797578,fa_8584fd6a,False,MOD351862,future,657051563,2025-09-24T16:49:39.797578
ASG569685,CRS652689,2025-09-24T16:49:39.797578,fa_8ca4e943,False,MOD351862,future,657051563,2025-09-24T16:49:39.797578
ASG450416,CRS652689,2025-09-24T16:49:39.797578,fa_13e6e038,False,MOD152732,future,657051563,2025-09-24T16:49:39.797578
ASG757487,CRS652689,2025-09-24T16:49:39.797578,fa_5565bd56,False,MOD229518,future,657051563,2025-09-24T16:49:39.797578
ASG811498,CRS652689,2025-09-24T16:49:39.797578,fa_b10539cd,False,MOD017828,future,657051563,2025-09-24T16:49:39.797578
ASG309689,CRS652689,2025-09-24T16:49:39.797578,fa_69de4ad6,False,MOD017828,future,657051563,2025-09-24T16:49:39.797578
ASG185223,CRS652689,2025-09-24T16:49:39.797578,fa_9893112c,False,MOD346529,future,657051563,2025-09-24T16:49:39.797578
ASG505003,CRS583398,2025-09-24T16:49:39.797578,fa_ab51d7d9,False,MOD416467,future,657051563,2025-09-24T16:49:39.797578
ASG841128,CRS583398,2025-09-24T16:49:39.797578,fa_0c1f1aac,False,MOD416467,future,657051563,2025-09-24T16:49:39.797578
ASG327241,CRS583398,2025-09-24T16:49:39.797578,fa_fc64939c,False,MOD852923,future,657051563,2025-09-24T16:49:39.797578
ASG234064,CRS583398,2025-09-24T16:49:39.797578,fa_ad56d5c2,False,MOD852923,future,657051563,2025-09-24T16:49:39.797578
ASG446368,CRS583398,2025-09-24T16:49:39.797578,fa_b0c3d6fd,False,MOD295195,future,657051563,2025-09-24T16:49:39.797578
ASG206847,CRS583398,2025-09-24T16:49:39.797578,fa_719f0058,False,MOD295195,future,657051563,2025-09-24T16:49:39.797578
ASG959133,CRS583398,2025-09-24T16:49:39.797578,fa_4fd1569f,False,MOD489717,future,657051563,2025-09-24T16:49:39.797578
ASG546268,CRS583398,2025-09-24T16:49:39.797578,fa_a3e66fb4,False,MOD178390,future,657051563,2025-09-24T16:49:39.797578
ASG486881,CRS430230,2025-09-24T16:49:39.797578,fa_9e6b36a7,False,MOD700031,future,196116423,2025-09-24T16:49:39.797578
ASG976589,CRS430230,2025-09-24T16:49:39.797578,fa_6b76f3cd,False,MOD700031,future,196116423,2025-09-24T16:49:39.797578
ASG606210,CRS430230,2025-09-24T16:49:39.797578,fa_12afcf8f,False,MOD192486,future,196116423,2025-09-24T16:49:39.797578
ASG613485,CRS430230,2025-09-24T16:49:39.797578,fa_25a56a88,False,MOD369841,future,196116423,2025-09-24T16:49:39.797578
ASG534715,CRS430230,2025-09-24T16:49:39.797578,fa_6d490763,False,MOD369841,future,196116423,2025-09-24T16:49:39.797578
ASG527103,CRS430230,2025-09-24T16:49:39.797578,fa_cd52252e,False,MOD405876,future,196116423,2025-09-24T16:49:39.797578
ASG442700,CRS430230,2025-09-24T16:49:39.797578,fa_80ffb480,False,MOD405876,future,196116423,2025-09-24T16:49:39.797578
ASG517019,CRS430230,2025-09-24T16:49:39.797578,fa_513442cf,False,MOD975016,future,196116423,2025-09-24T16:49:39.797578
ASG273230,CRS430230,2025-09-24T16:49:39.797578,fa_cdd7eb9a,False,MOD016077,future,196116423,2025-09-24T16:49:39.797578
ASG055313,CRS430230,2025-09-24T16:49:39.797578,fa_843b6b5d,False,MOD635821,future,196116423,2025-09-24T16:49:39.797578
ASG329057,CRS446141,2025-09-24T16:49:39.797578,fa_f9e35bec,False,MOD210995,future,196116423,2025-09-24T16:49:39.797578
ASG284784,CRS446141,2025-09-24T16:49:39.797578,fa_d55ce7b1,False,MOD210995,future,196116423,2025-09-24T16:49:39.797578
ASG009429,CRS446141,2025-09-24T16:49:39.797578,fa_7c0f2bd7,False,MOD874307,future,196116423,2025-09-24T16:49:39.797578
ASG687550,CRS446141,2025-09-24T16:49:39.797578,fa_518ca441,False,MOD874307,future,196116423,2025-09-24T16:49:39.797578
ASG628091,CRS446141,2025-09-24T16:49:39.797578,fa_8828f099,False,MOD735642,future,196116423,2025-09-24T16:49:39.797578
ASG200193,CRS446141,2025-09-24T16:49:39.799579,fa_bc30c03e,False,MOD373068,future,196116423,2025-09-24T16:49:39.799579
ASG432376,CRS446141,2025-09-24T16:49:39.799579,fa_9084264e,False,MOD373068,future,196116423,2025-09-24T16:49:39.799579
ASG765867,CRS446141,2025-09-24T16:49:39.799579,fa_db934018,False,MOD532943,future,196116423,2025-09-24T16:49:39.799579
ASG609768,CRS446141,2025-09-24T16:49:39.799579,fa_45b1a6b7,False,MOD532943,future,196116423,2025-09-24T16:49:39.799579
ASG914539,CRS446141,2025-09-24T16:49:39.799579,fa_514da59b,False,MOD666036,future,196116423,2025-09-24T16:49:39.799579
ASG424151,CRS446141,2025-09-24T16:49:39.799579,fa_de243d0f,False,MOD666036,future,196116423,2025-09-24T16:49:39.799579
ASG528951,CRS446141,2025-09-24T16:49:39.799579,fa_c7148196,False,MOD450429,future,196116423,2025-09-24T16:49:39.799579
ASG429405,CRS446141,2025-09-24T16:49:39.799579,fa_989200b8,False,MOD450429,future,196116423,2025-09-24T16:49:39.799579
ASG488161,CRS446141,2025-09-24T16:49:39.799579,fa_4659b461,False,MOD413247,future,196116423,2025-09-24T16:49:39.799579
ASG367080,CRS446141,2025-09-24T16:49:39.799579,fa_4ae2de53,False,MOD413247,future,196116423,2025-09-24T16:49:39.799579
ASG852991,CRS446141,2025-09-24T16:49:39.799579,fa_185769a8,False,MOD682512,future,196116423,2025-09-24T16:49:39.799579
ASG993493,CRS446141,2025-09-24T16:49:39.799579,fa_ac519a99,False,MOD682512,future,196116423,2025-09-24T16:49:39.799579
ASG365489,CRS446141,2025-09-24T16:49:39.800192,fa_a3d80f09,False,MOD330967,future,196116423,2025-09-24T16:49:39.800192
ASG102439,CRS446141,2025-09-24T16:49:39.800192,fa_022590bb,False,MOD330967,future,196116423,2025-09-24T16:49:39.800192
ASG263927,CRS261592,2025-09-24T16:49:39.800192,fa_d1dd983e,False,MOD922432,future,196116423,2025-09-24T16:49:39.800192
ASG505574,CRS261592,2025-09-24T16:49:39.800192,fa_a7f5a6dd,False,MOD955420,future,196116423,2025-09-24T16:49:39.800192
ASG756236,CRS261592,2025-09-24T16:49:39.800192,fa_39f78f6a,False,MOD955420,future,196116423,2025-09-24T16:49:39.800192
ASG394130,CRS261592,2025-09-24T16:49:39.800192,fa_3fec6107,False,MOD895159,future,196116423,2025-09-24T16:49:39.800192
ASG595646,CRS261592,2025-09-24T16:49:39.800192,fa_20541d46,False,MOD383486,future,196116423,2025-09-24T16:49:39.800192
ASG037975,CRS261592,2025-09-24T16:49:39.800192,fa_729206cc,False,MOD383486,future,196116423,2025-09-24T16:49:39.800192
ASG482072,CRS831057,2025-09-24T16:49:39.800192,fa_6ee9ac64,False,MOD214559,future,196116423,2025-09-24T16:49:39.800192
ASG004712,CRS831057,2025-09-24T16:49:39.800192,fa_e50c5d4f,False,MOD214559,future,196116423,2025-09-24T16:49:39.800192
ASG871008,CRS831057,2025-09-24T16:49:39.800192,fa_b6c40ff6,False,MOD616746,future,196116423,2025-09-24T16:49:39.800192
ASG857855,CRS831057,2025-09-24T16:49:39.800192,fa_bff45cc8,False,MOD228517,future,196116423,2025-09-24T16:49:39.800192
ASG753549,CRS831057,2025-09-24T16:49:39.800192,fa_0a07cf9b,False,MOD228517,future,196116423,2025-09-24T16:49:39.800192
ASG334226,CRS831057,2025-09-24T16:49:39.800192,fa_ef99d979,False,MOD982753,future,196116423,2025-09-24T16:49:39.800192
ASG969040,CRS831057,2025-09-24T16:49:39.800192,fa_33cd1809,False,MOD982753,future,196116423,2025-09-24T16:49:39.801198
ASG680531,CRS831057,2025-09-24T16:49:39.801198,fa_22dd4abd,False,MOD661977,future,196116423,2025-09-24T16:49:39.801198
ASG119864,CRS831057,2025-09-24T16:49:39.801198,fa_09bfe93e,False,MOD308740,future,196116423,2025-09-24T16:49:39.801198
ASG430137,CRS831057,2025-09-24T16:49:39.801198,fa_79134d2d,False,MOD308740,future,196116423,2025-09-24T16:49:39.801198
ASG732860,CRS831057,2025-09-24T16:49:39.801198,fa_ac4ef1b9,False,MOD788235,future,196116423,2025-09-24T16:49:39.801198
ASG544071,CRS831057,2025-09-24T16:49:39.801198,fa_e28574f9,False,MOD959497,future,196116423,2025-09-24T16:49:39.801198
ASG961711,CRS058797,2025-09-24T16:49:39.801198,fa_297eb00f,False,MOD342337,future,196116423,2025-09-24T16:49:39.801198
ASG134566,CRS058797,2025-09-24T16:49:39.801198,fa_9afed775,False,MOD987246,future,196116423,2025-09-24T16:49:39.801198
ASG266948,CRS058797,2025-09-24T16:49:39.801198,fa_1123c968,False,MOD987246,future,196116423,2025-09-24T16:49:39.801198
ASG156319,CRS058797,2025-09-24T16:49:39.801198,fa_be61d67b,False,MOD764544,future,196116423,2025-09-24T16:49:39.801198
ASG671266,CRS058797,2025-09-24T16:49:39.801198,fa_08960b0f,False,MOD764544,future,196116423,2025-09-24T16:49:39.801198
ASG468722,CRS058797,2025-09-24T16:49:39.801198,fa_269f6a78,False,MOD613318,future,196116423,2025-09-24T16:49:39.801198
ASG000246,CRS058797,2025-09-24T16:49:39.801198,fa_1fe34bb5,False,MOD613318,future,196116423,2025-09-24T16:49:39.801198
ASG242021,CRS058797,2025-09-24T16:49:39.801198,fa_a649e8a7,False,MOD389985,future,196116423,2025-09-24T16:49:39.801198
ASG052242,CRS652689,2025-09-24T16:49:39.801198,fa_12804f86,False,MOD272229,future,196116423,2025-09-24T16:49:39.801198
ASG932521,CRS652689,2025-09-24T16:49:39.801198,fa_2cfe70db,False,MOD272229,future,196116423,2025-09-24T16:49:39.801198
ASG194384,CRS652689,2025-09-24T16:49:39.801198,fa_ce632991,False,MOD430710,future,196116423,2025-09-24T16:49:39.801198
ASG632615,CRS652689,2025-09-24T16:49:39.801198,fa_fa2d9dd9,False,MOD340216,future,196116423,2025-09-24T16:49:39.801198
ASG996962,CRS652689,2025-09-24T16:49:39.801198,fa_33475735,False,MOD340216,future,196116423,2025-09-24T16:49:39.801198
ASG852989,CRS652689,2025-09-24T16:49:39.801198,fa_e98a676e,False,MOD730860,future,196116423,2025-09-24T16:49:39.801198
ASG436735,CRS652689,2025-09-24T16:49:39.801198,fa_1a47f88a,False,MOD730860,future,196116423,2025-09-24T16:49:39.801198
ASG922746,CRS652689,2025-09-24T16:49:39.802196,fa_e5d54ad6,False,MOD351862,future,196116423,2025-09-24T16:49:39.802196
ASG569685,CRS652689,2025-09-24T16:49:39.802196,fa_8cf963da,False,MOD351862,future,196116423,2025-09-24T16:49:39.802196
ASG450416,CRS652689,2025-09-24T16:49:39.802196,fa_d8d9350c,False,MOD152732,future,196116423,2025-09-24T16:49:39.802196
ASG757487,CRS652689,2025-09-24T16:49:39.802196,fa_5f126c78,False,MOD229518,future,196116423,2025-09-24T16:49:39.802196
ASG811498,CRS652689,2025-09-24T16:49:39.802196,fa_68ab62ff,False,MOD017828,future,196116423,2025-09-24T16:49:39.802196
ASG309689,CRS652689,2025-09-24T16:49:39.802196,fa_77aa5e09,False,MOD017828,future,196116423,2025-09-24T16:49:39.802196
ASG185223,CRS652689,2025-09-24T16:49:39.802196,fa_8a8b3f30,False,MOD346529,future,196116423,2025-09-24T16:49:39.802196
ASG800475,CRS583398,2025-09-24T16:49:39.802196,fa_92a085d5,False,MOD624828,future,196116423,2025-09-24T16:49:39.802196
ASG467978,CRS583398,2025-09-24T16:49:39.802196,fa_79e5ef85,False,MOD624828,future,196116423,2025-09-24T16:49:39.802196
ASG505003,CRS583398,2025-09-24T16:49:39.802196,fa_4b351883,False,MOD416467,future,196116423,2025-09-24T16:49:39.802196
ASG841128,CRS583398,2025-09-24T16:49:39.802196,fa_db6087d3,False,MOD416467,future,196116423,2025-09-24T16:49:39.802196
ASG327241,CRS583398,2025-09-24T16:49:39.802196,fa_0df6c168,False,MOD852923,future,196116423,2025-09-24T16:49:39.802196
ASG234064,CRS583398,2025-09-24T16:49:39.802196,fa_3ebd4714,False,MOD852923,future,196116423,2025-09-24T16:49:39.802196
ASG446368,CRS583398,2025-09-24T16:49:39.802196,fa_0e16c2f7,False,MOD295195,future,196116423,2025-09-24T16:49:39.802196
ASG206847,CRS583398,2025-09-24T16:49:39.802196,fa_d8d018f6,False,MOD295195,future,196116423,2025-09-24T16:49:39.802196
ASG959133,CRS583398,2025-09-24T16:49:39.802196,fa_48bd1128,False,MOD489717,future,196116423,2025-09-24T16:49:39.802196
ASG546268,CRS583398,2025-09-24T16:49:39.802196,fa_579c31f0,False,MOD178390,future,196116423,2025-09-24T16:49:39.802196
ASG606210,CRS430230,2025-09-24T16:49:39.803195,fa_c32708cf,False,MOD192486,future,952572162,2025-09-24T16:49:39.803195
ASG613485,CRS430230,2025-09-24T16:49:39.803195,fa_fc5adeca,False,MOD369841,future,952572162,2025-09-24T16:49:39.803195
ASG534715,CRS430230,2025-09-24T16:49:39.803195,fa_bf2101bc,False,MOD369841,future,952572162,2025-09-24T16:49:39.803195
ASG527103,CRS430230,2025-09-24T16:49:39.803195,fa_cb76e31e,False,MOD405876,future,952572162,2025-09-24T16:49:39.803195
ASG442700,CRS430230,2025-09-24T16:49:39.803195,fa_2640e491,False,MOD405876,future,952572162,2025-09-24T16:49:39.803195
ASG517019,CRS430230,2025-09-24T16:49:39.803195,fa_c088880e,False,MOD975016,future,952572162,2025-09-24T16:49:39.803195
ASG273230,CRS430230,2025-09-24T16:49:39.803195,fa_3fadea7e,False,MOD016077,future,952572162,2025-09-24T16:49:39.803195
ASG055313,CRS430230,2025-09-24T16:49:39.803195,fa_d08a4034,False,MOD635821,future,952572162,2025-09-24T16:49:39.803195
ASG329057,CRS446141,2025-09-24T16:49:39.803195,fa_9693d040,False,MOD210995,future,952572162,2025-09-24T16:49:39.803195
ASG284784,CRS446141,2025-09-24T16:49:39.803195,fa_a52eb26c,False,MOD210995,future,952572162,2025-09-24T16:49:39.803195
ASG009429,CRS446141,2025-09-24T16:49:39.803195,fa_490f6082,False,MOD874307,future,952572162,2025-09-24T16:49:39.803195
ASG687550,CRS446141,2025-09-24T16:49:39.803195,fa_4da01fe0,False,MOD874307,future,952572162,2025-09-24T16:49:39.803195
ASG628091,CRS446141,2025-09-24T16:49:39.803195,fa_ea75b43f,False,MOD735642,future,952572162,2025-09-24T16:49:39.803195
ASG200193,CRS446141,2025-09-24T16:49:39.803195,fa_5079162e,False,MOD373068,future,952572162,2025-09-24T16:49:39.803195
ASG432376,CRS446141,2025-09-24T16:49:39.803195,fa_236047ca,False,MOD373068,future,952572162,2025-09-24T16:49:39.803195
ASG765867,CRS446141,2025-09-24T16:49:39.803195,fa_56fb03be,False,MOD532943,future,952572162,2025-09-24T16:49:39.803195
ASG609768,CRS446141,2025-09-24T16:49:39.803195,fa_f401fc59,False,MOD532943,future,952572162,2025-09-24T16:49:39.803195
ASG914539,CRS446141,2025-09-24T16:49:39.803195,fa_73676e14,False,MOD666036,future,952572162,2025-09-24T16:49:39.803195
ASG424151,CRS446141,2025-09-24T16:49:39.804195,fa_1792c178,False,MOD666036,future,952572162,2025-09-24T16:49:39.804195
ASG528951,CRS446141,2025-09-24T16:49:39.804195,fa_1446b266,False,MOD450429,future,952572162,2025-09-24T16:49:39.804195
ASG429405,CRS446141,2025-09-24T16:49:39.804195,fa_b1e43740,False,MOD450429,future,952572162,2025-09-24T16:49:39.804195
ASG488161,CRS446141,2025-09-24T16:49:39.804195,fa_02f18de6,False,MOD413247,future,952572162,2025-09-24T16:49:39.804195
ASG367080,CRS446141,2025-09-24T16:49:39.804195,fa_ae603a38,False,MOD413247,future,952572162,2025-09-24T16:49:39.804195
ASG852991,CRS446141,2025-09-24T16:49:39.804195,fa_2b910d24,False,MOD682512,future,952572162,2025-09-24T16:49:39.804195
ASG993493,CRS446141,2025-09-24T16:49:39.804195,fa_f8e23137,False,MOD682512,future,952572162,2025-09-24T16:49:39.804195
ASG365489,CRS446141,2025-09-24T16:49:39.804195,fa_9955e9a4,False,MOD330967,future,952572162,2025-09-24T16:49:39.804195
ASG102439,CRS446141,2025-09-24T16:49:39.804195,fa_70739a8f,False,MOD330967,future,952572162,2025-09-24T16:49:39.804195
ASG394130,CRS261592,2025-09-24T16:49:39.804195,fa_aaf8d83f,False,MOD895159,future,952572162,2025-09-24T16:49:39.804195
ASG595646,CRS261592,2025-09-24T16:49:39.804905,fa_1fcb3c11,False,MOD383486,future,952572162,2025-09-24T16:49:39.804905
ASG037975,CRS261592,2025-09-24T16:49:39.804905,fa_212dd113,False,MOD383486,future,952572162,2025-09-24T16:49:39.804905
ASG334226,CRS831057,2025-09-24T16:49:39.805050,fa_5b81ffb0,False,MOD982753,future,952572162,2025-09-24T16:49:39.805050
ASG969040,CRS831057,2025-09-24T16:49:39.805050,fa_6f69db00,False,MOD982753,future,952572162,2025-09-24T16:49:39.805050
ASG680531,CRS831057,2025-09-24T16:49:39.805050,fa_c06e7885,False,MOD661977,future,952572162,2025-09-24T16:49:39.805050
ASG119864,CRS831057,2025-09-24T16:49:39.805050,fa_15a350ab,False,MOD308740,future,952572162,2025-09-24T16:49:39.805050
ASG430137,CRS831057,2025-09-24T16:49:39.805050,fa_a2c2179a,False,MOD308740,future,952572162,2025-09-24T16:49:39.805050
ASG732860,CRS831057,2025-09-24T16:49:39.805050,fa_734bc97b,False,MOD788235,future,952572162,2025-09-24T16:49:39.805050
ASG544071,CRS831057,2025-09-24T16:49:39.805050,fa_b421e9b4,False,MOD959497,future,952572162,2025-09-24T16:49:39.805050
ASG961711,CRS058797,2025-09-24T16:49:39.805050,fa_839d536e,False,MOD342337,future,952572162,2025-09-24T16:49:39.805050
ASG134566,CRS058797,2025-09-24T16:49:39.805050,fa_42421c18,False,MOD987246,future,952572162,2025-09-24T16:49:39.805050
ASG266948,CRS058797,2025-09-24T16:49:39.805050,fa_72a6585c,False,MOD987246,future,952572162,2025-09-24T16:49:39.805050
ASG156319,CRS058797,2025-09-24T16:49:39.805050,fa_499dc230,False,MOD764544,future,952572162,2025-09-24T16:49:39.805050
ASG671266,CRS058797,2025-09-24T16:49:39.805050,fa_3f239d1a,False,MOD764544,future,952572162,2025-09-24T16:49:39.805050
ASG468722,CRS058797,2025-09-24T16:49:39.805050,fa_a09ca15e,False,MOD613318,future,952572162,2025-09-24T16:49:39.805050
ASG000246,CRS058797,2025-09-24T16:49:39.805050,fa_4541bdbb,False,MOD613318,future,952572162,2025-09-24T16:49:39.805050
ASG242021,CRS058797,2025-09-24T16:49:39.805050,fa_aa6423c1,False,MOD389985,future,952572162,2025-09-24T16:49:39.805050
ASG052242,CRS652689,2025-09-24T16:49:39.805050,fa_a3c4fdce,False,MOD272229,future,952572162,2025-09-24T16:49:39.805050
ASG932521,CRS652689,2025-09-24T16:49:39.805050,fa_49a5a64a,False,MOD272229,future,952572162,2025-09-24T16:49:39.805050
ASG194384,CRS652689,2025-09-24T16:49:39.805050,fa_0b1bbe28,False,MOD430710,future,952572162,2025-09-24T16:49:39.805050
ASG632615,CRS652689,2025-09-24T16:49:39.805050,fa_82ff70c3,False,MOD340216,future,952572162,2025-09-24T16:49:39.805050
ASG996962,CRS652689,2025-09-24T16:49:39.805050,fa_da933c9d,False,MOD340216,future,952572162,2025-09-24T16:49:39.805050
ASG852989,CRS652689,2025-09-24T16:49:39.805050,fa_012a9c44,False,MOD730860,future,952572162,2025-09-24T16:49:39.805050
ASG436735,CRS652689,2025-09-24T16:49:39.805050,fa_6d62055d,False,MOD730860,future,952572162,2025-09-24T16:49:39.805050
ASG922746,CRS652689,2025-09-24T16:49:39.805050,fa_e5327f75,False,MOD351862,future,952572162,2025-09-24T16:49:39.805050
ASG569685,CRS652689,2025-09-24T16:49:39.805050,fa_3027fa50,False,MOD351862,future,952572162,2025-09-24T16:49:39.805050
ASG450416,CRS652689,2025-09-24T16:49:39.805050,fa_153dce15,False,MOD152732,future,952572162,2025-09-24T16:49:39.805050
ASG757487,CRS652689,2025-09-24T16:49:39.805050,fa_a44a3aa0,False,MOD229518,future,952572162,2025-09-24T16:49:39.805050
ASG811498,CRS652689,2025-09-24T16:49:39.805050,fa_4efccbed,False,MOD017828,future,952572162,2025-09-24T16:49:39.805050
ASG309689,CRS652689,2025-09-24T16:49:39.805050,fa_f80ec914,False,MOD017828,future,952572162,2025-09-24T16:49:39.805050
ASG185223,CRS652689,2025-09-24T16:49:39.805050,fa_c59332f5,False,MOD346529,future,952572162,2025-09-24T16:49:39.805050
ASG327241,CRS583398,2025-09-24T16:49:39.805050,fa_93b68d83,False,MOD852923,future,952572162,2025-09-24T16:49:39.805050
ASG234064,CRS583398,2025-09-24T16:49:39.805050,fa_e2cff4e9,False,MOD852923,future,952572162,2025-09-24T16:49:39.805050
ASG446368,CRS583398,2025-09-24T16:49:39.805050,fa_cccb13f2,False,MOD295195,future,952572162,2025-09-24T16:49:39.805050
ASG206847,CRS583398,2025-09-24T16:49:39.805050,fa_ce5856de,False,MOD295195,future,952572162,2025-09-24T16:49:39.805050
ASG959133,CRS583398,2025-09-24T16:49:39.807051,fa_03323830,False,MOD489717,future,952572162,2025-09-24T16:49:39.807051
ASG546268,CRS583398,2025-09-24T16:49:39.807051,fa_3bb1b15c,False,MOD178390,future,952572162,2025-09-24T16:49:39.807051
ASG382587,CRS430230,2025-09-24T16:49:39.807051,fa_9488854c,False,MOD909075,future,851780651,2025-09-24T16:49:39.807051
ASG399228,CRS430230,2025-09-24T16:49:39.807051,fa_32889801,False,MOD909075,future,851780651,2025-09-24T16:49:39.807051
ASG486881,CRS430230,2025-09-24T16:49:39.807051,fa_bc97617f,False,MOD700031,future,851780651,2025-09-24T16:49:39.807051
ASG976589,CRS430230,2025-09-24T16:49:39.807051,fa_bee910ba,False,MOD700031,future,851780651,2025-09-24T16:49:39.807051
ASG606210,CRS430230,2025-09-24T16:49:39.807051,fa_c0666c24,False,MOD192486,future,851780651,2025-09-24T16:49:39.807051
ASG613485,CRS430230,2025-09-24T16:49:39.807051,fa_9a9c9c7d,False,MOD369841,future,851780651,2025-09-24T16:49:39.807051
ASG534715,CRS430230,2025-09-24T16:49:39.807051,fa_55fc7b70,False,MOD369841,future,851780651,2025-09-24T16:49:39.807051
ASG527103,CRS430230,2025-09-24T16:49:39.807051,fa_e839b551,False,MOD405876,future,851780651,2025-09-24T16:49:39.807051
